id,smiles,true
CHEMBL2104878,n1(c(=O)cc(cc1C)C)O,-2.2955557686
CHEMBL2105026,C(=CCC[C@H](NC)C)(C)C,-3.5865459477
CHEMBL2105027,n1(c(nnc1)CC)C1CCCCC1,-3.6029785198
CHEMBL2105215,c1(=O)c2c(occ1C)cccc2,-1.7234653783
CHEMBL2105297,[C@]1(O[C@@H]1CCC)(C(=O)N)CC,-3.0697101216
CHEMBL2105310,N12C(=N[C@H](CC1=O)C)SCC2,-2.8416669755
CHEMBL2105515,C1(C(=O)C(=CNC1=O)C)(CC)CC,-1.7165166948
CHEMBL2105939,[nH]1c(=O)c(cc(n1)C)C,-1.8485444619
CHEMBL2105979,n1(c(=O)n(c(=O)cc1N)C)CC(=C)C,-2.7084708404
CHEMBL2106008,N#CCC(=O)NN,-2.8657508504
CHEMBL2106026,C1[C@H]([C@H]2CC[C@@]1(C2(C)C)C)OC(=O)C,-2.9296339368
CHEMBL2106043,C1(=N)N(C(=O)CN1c1ccccc1)C,-3.008462286
CHEMBL2106160,c12c(ncs1)CC[C@@H](C2)NC,-2.8215412269
CHEMBL2106246,n1c(C(=O)N)ccc(n1)NN,-1.7586720229
CHEMBL2106267,N1(C(C=CCC1(C)C)(C)C)C,-3.7735232418
CHEMBL2106282,N1[C@H]([C@@H](OCC1=O)c1ccccc1)C,-3.4296267833
CHEMBL2106422,S(=O)(=O)([O-])C=C,-2.6895032788
CHEMBL2106424,C(=C)(C(=O)OC)C#N,-1.2192507678
CHEMBL2106836,n1c([nH]c(c1CC#N)C)c1ccccc1,-2.4487352288
CHEMBL2106875,n1c(C[C@H](NC(C)C)C)ccc(c1)O,-2.5675860468
CHEMBL2106893,C(=O)(c1ccc(cc1)OC)[C@@H](NC)C,-1.8418632726
CHEMBL2107172,n1nc(NN)ccc1N(C[C@H](O)C)C,-1.9936330538
CHEMBL2107706,C(=O)(C(CC=C)(CC)CC)N,-3.776432076
CHEMBL2110723,C(=S)(S)N(OCC)CC,-1.9346033802
CHEMBL2110829,n1c(Cc2c(c(ccc2)C)C)c[nH]c1,-3.5373422805
CHEMBL2110907,N(=C(N)N)/C(=N/CC)/NCCCC,-3.4684119448
CHEMBL2111065,Cln1c(=O)n(Cl)c(=O)[nH]c1=O,-0.7213302077
CHEMBL2111165,n1c(c(nc(c1C)C)C)N(C)C,-2.330523045
CHEMBL2111184,O1[C@@H]([C@@H](Cc2c1cccc2)N(C)C)C,-3.0426286774
CHEMBL2112000,[nH+]1c2c(ccc1=O)c(n(cc2)[O-])C,-1.5426782858
CHEMBL2112401,[C@@]12(C[C@@H]1C)C(=O)OCC2,-2.8642196304
CHEMBL2112766,c1(c(cccc1OCCNC)C)C,-3.3057393985
CHEMBL2113963,c1(ccsc1C(=O)OC)NC=O,-1.8391218116
CHEMBL2115494,[C@@H]1([C@H]2N[C@@H](C1)[C@H](CC2)O)C(=O)OC,-2.8638067432
CHEMBL2115527,[C@H]1(OC=C[C@H]([C@@H]1O)O)C,-3.0899241815
CHEMBL2130594,S=c1n(nc(c(=S)[nH]1)C)C,-0.9388249417
CHEMBL2130620,N(c1n[nH]nn1)(CC(C)C)CC(C)C,-2.4235311416
CHEMBL2130901,O=c1nc2n(c3c([nH]2)cccc3)c(c1)C,-2.4418462982
CHEMBL2131225,o1cc(c2n3c(ncc3)cnc2)cc1,-1.8953576809
CHEMBL2131547,[P+](CO)(CO)(CO)CO,-2.0814884737
CHEMBL2131787,n1c(nc(nc1N)N)[C@@H]1C=CCCC1,-2.8875826645
CHEMBL2131828,S(c1ncccc1)c1ccccc1,-2.4318472369
CHEMBL2132008,OCC[C@H]1NC[C@H](C1=C)C,-3.3599757982
CHEMBL2132123,O1C(=O)c2c(nc3c(c2)cccc3)[C@@H]1C,-1.3418021962
CHEMBL2132330,O=C1N(C(=CC(=C[C@@H]1C)C)C)CC,-2.7790762383
CHEMBL2132857,O=C1Nc2c(nccc2)[C@H]1C#N,-2.6105885754
CHEMBL2132927,O=C1C(=C(c2ccccc2)CC1)C,-1.7031557013
CHEMBL2133075,O=NN1[C@H](CC[C@@H](C1)CC)C,-1.8224053471
CHEMBL2133249,S([P@@](=O)(OC)NC(=O)C)C,-1.9645077588
CHEMBL2133673,o1c2c(c(=O)n(c1=O)C)cccc2,-1.728223709
CHEMBL2133684,O1[C@@H]2N=C(O[C@H]2[C@@H](O)[C@@H]1CO)N,-3.0720419895
CHEMBL2133967,O[C@@]12NC(=O)C(=C1CCCC2)C#N,-1.5264673623
CHEMBL2134077,O=C1[C@H]([N+](=O)[O-])C(=O)NC(=O)C1=O,0.7362909966
CHEMBL2134219,O(NC(=O)Cc1ccccc1)CC=C,-2.9325144161
CHEMBL2134239,[O-][n+]1c(cccc1)CCOC(C)C,-2.1199283653
CHEMBL2134742,O(C(=O)c1nc[nH]c1C(=O)OC)C,-1.5020829839
CHEMBL2136338,O1C(=O)C=C(N2CCOCC2)C1,-2.6041372289
CHEMBL2136353,Oc1n[nH]c2c1CCCCCC2,-3.7059948449
CHEMBL2136461,O=c1n2ncnc2[nH]c(=O)[nH]1,-2.2575413118
CHEMBL2136697,N(c1nc(ccn1)C)c1cnccc1,-2.3292004076
CHEMBL2137029,O=C1N[C@H]2[C@@H]1[C@H]1c3c([C@@H]2C1)cccc3,-3.3221643583
CHEMBL2137523,[O-][N+](=O)c1c(cccc1)CCO,-0.5023110076
CHEMBL2137620,S(c1n(c(=O)ccn1)CC=C)C,-2.0531812057
CHEMBL2137686,O1[C@H](c2c([nH]nc2O)C[C@@H]1C)CC,-3.494933689
CHEMBL2138102,o1nc(c2c1CC[C@H](C2)C)C(=O)O,-1.6161276
CHEMBL2138529,O1C(=NC(C1)(C)C)Cc1ccccc1,-3.2185910347
CHEMBL2138917,s1c2c(c([N+](=O)[O-])c1)cccc2,-0.4785757008
CHEMBL2139428,O=c1[nH]c(C2CCCCC2)cc(=O)[nH]1,-2.2722237184
CHEMBL2139583,n1(c2c(c3c1cccc3)CCC2)CC=C,-3.2733136417
CHEMBL2139892,C\1=C/CC/C=C/CC/C=C/CC1,-3.6158234899
CHEMBL2140560,s1cc(c2ncc(nc2)NC)cc1,-1.9889303802
CHEMBL2140704,Oc1cc(CCc2ncccc2)ccc1,-2.68156264
CHEMBL2141009,n1c2nc(c(nc2nc(c1C)C)C)C,-1.3586331567
CHEMBL2141595,O1c2n(nc3c2cccc3)[C@H](C1)C,-2.4090485228
CHEMBL2141758,O=c1n(c(nc(N)c1NC=O)N)C,-3.124372597
CHEMBL2141909,o1nc(c(c1C)CCC(=O)O)C,-3.1688472415
CHEMBL2142054,O=C(C(=O)[O-])CC(C)C,-1.808528498
CHEMBL2142146,O1[C@H](n2c(=O)nc(N)cc2)CCC1,-2.3501447029
CHEMBL2142398,O1C(C/C(=C(\C(=O)N)/C#N)/CC1)(C)C,-1.743483197
CHEMBL2142521,O[C@@H]([C@H]1N(C(=NC1)N)CC(C)(C)C)C,-3.8689386717
CHEMBL2142896,Clc1c(Cl)c(=O)[nH]nc1O,-1.2107342327
CHEMBL2143016,O=C1Nc2c(NC(=O)C1)cccc2,-2.8123320752
CHEMBL2143405,N1/C(=C(/c2ncccc2)\C#N)/CCC1,-2.5759980517
CHEMBL2143462,Clc1cc2NCC(=O)Nc2cc1,-2.9295394469
CHEMBL2143883,ClC(=O)/C=C/C(=O)Cl,-0.0570872283
CHEMBL2143896,O=C(N(c1ccccc1)C)C1CC1,-2.9906525014
CHEMBL2143923,o1[nH]c(=O)c(c1N)C1CCCCC1,-2.6246484007
CHEMBL2144021,O1C(=O)c2c(C1)ccc([N+](=O)[O-])c2,-0.4047803004
CHEMBL2144034,S=C1O[C@H](CN1)CO[C@H](C#C)C,-2.555688914
CHEMBL2144111,N12[C@H](C(=C(C1)C#N)N)CC(=C(C2)C)C,-3.0080591935
CHEMBL2144179,O1C(=NC[C@@H]1C)c1ccccc1,-2.2683878251
CHEMBL2144659,O1C(=O)[C@@H]2[C@H](C[C@@H]1C)CCCC2=O,-2.6234364337
CHEMBL2144878,O=c1n(n(c(=O)c2c1nccc2)C)C,-1.4830368343
CHEMBL2144890,O=C1N(CCC(=O)N1)CCCC,-2.8091593515
CHEMBL2144971,O=c1[nH]c(c(cc1[N+](=O)[O-])C)C,-0.625329981
CHEMBL2145075,S=c1n2c(n[nH]1)cc(cc2)C,-2.076292078
CHEMBL2145187,O=C(n1nc(c(NC(=O)C)c1C)C)C,-2.1590186981
CHEMBL2146655,c1ccc2c(c1)n(c(=O)oc2=O)CC,-1.5886305097
CHEMBL2146903,C(=O)(c1cc(c[n+](c1)[O-])O)O,-1.2350895526
CHEMBL2146991,c1(cc(cc(c1)P(=O)(O)O)O)O,-2.2515017808
CHEMBL2147274,N1(C(=O)C=C(C1)OC)C(=O)CC,-2.3224019785
CHEMBL2147348,c1(ccc(s1)CN)C(=O)O,-1.7388040213
CHEMBL2147351,c1(cc(cs1)CN)C(=O)O,-1.7620469105
CHEMBL2147352,[nH]1c(cc(c1)CN)C(=O)O,-2.2497658631
CHEMBL2147677,c1[n+](cccc1)C[C@H](COCC#N)O,-1.2567103708
CHEMBL2147989,[nH]1nnc(c1)c1cc(ccc1)Cl,-2.4826341318
CHEMBL2148004,N(c1c(cccc1)c1nn[nH]c1)C,-2.7859353555
CHEMBL2148081,Nc1cc(c(cc1)C)c1nn[nH]c1,-2.7240756037
CHEMBL2148086,n1(nncc1c1ccccc1)C,-2.4686216349
CHEMBL2148088,n1n(nc(c1)c1ccccc1)C,-2.5468838774
CHEMBL2148091,n1(nnc(c1)c1ccccc1)CC,-2.663008546
CHEMBL2146497,[nH]1nnc(c1C)c1ccccc1,-2.7710955544
CHEMBL2148099,n1[nH]nc(c1)C1=CCCCC1,-2.8063542267
CHEMBL2151965,[nH]1c(nc(c(c1=O)N)N)N,-2.9964129008
CHEMBL2151966,n1c(N)c(N)c(nc1N)N,-3.2158505552
CHEMBL2151969,n1c(nc(c(c1OC)N)OC)N,-2.8739252699
CHEMBL2151971,n1c(=O)[nH]cc(c1N)N,-2.3148561746
CHEMBL2151972,[nH]1cnc(c(c1=O)N)N,-2.6323346614
CHEMBL2151973,n1cnc(c(c1N)N)N,-3.1683640162
CHEMBL2152448,C[C@]1(O)[C@H]2COC(=O)[C@H]([C@@H]2CC1)C,-2.6104617449
CHEMBL2152549,c1ccc2c(c1)CN1[C@H](N2C)CCC1,-3.2031780372
CHEMBL2153157,c1cnc2cc(c(=O)c3c2c1cn3C)N,-0.946120958
CHEMBL2153306,c1cn(c(n1)[N+](=O)[O-])/C=C/C(=O)OC,-0.2178319587
CHEMBL2158217,P(=O)(O)(O)/C=C/c1ccccc1N,-1.7586613315
CHEMBL2163814,c1cc(ccc1N)N1CCC(CC1)C,-3.0451035683
CHEMBL2164538,c1cncc(c1)c1nc(sc1)C,-2.2817406858
CHEMBL2164811,c1ccc2c(c1)[C@H](SC2=O)CCC,-1.7507933338
CHEMBL2164819,n1c(nc(c(c1)C#N)c1ccccc1)N,-1.7148669862
CHEMBL2165232,c1c(cccn1)[C@H]1NCCCC1,-2.536677793
CHEMBL2165253,C(=O)([C@]1(O)CC(=O)O[C@H]1C(=O)O)O,-2.4222559627
CHEMBL2170106,c1(c([nH]cn1)C)/C=N/NC(=S)N,-2.4455693907
CHEMBL2171699,o1c(=O)n(nc1OC)c1ccccc1,-3.4583575772
CHEMBL2172354,c1(cc([nH+]c(c1[O-])C)N(C)C)C,-2.2578873243
CHEMBL2172707,n1cnc(c2ccccc12)Cl,-1.5056909805
CHEMBL2178887,CC[C@H](C(=O)OCCCC)O,-2.7338533633
CHEMBL2181352,c1c(c(c2c(c1C)NCCO2)C)C,-3.519433287
CHEMBL2203444,C(n1cnc2c1nc[nH]c2=S)C,-2.198206026
CHEMBL2203817,c1(ccc(cc1)N)c1ccc(n1C)C#N,-2.5777903723
CHEMBL2203870,n1c[nH]c2c1NC[C@@H](NC2=O)O,-2.3698968942
CHEMBL2204876,c1ccc2c(c1)C(=O)C(=O)S2,-0.2123408176
CHEMBL2205340,c1(c(cc2c(c1)C(=O)[C@@H](OC2)C)O)O,-1.7802337721
CHEMBL2205807,n1c(ccc(c1)C)c1ncc(cc1)C,-2.1728353107
CHEMBL2205810,n1cc(cc2c1c1ncccc1cc2)C,-2.1237789239
CHEMBL2206396,c1(cccc(c1Cc1[nH]ccn1)C)C,-3.5247433206
CHEMBL2208211,CC(C)N=C=S,-1.9829053784
CHEMBL2219717,C1(=O)[C@H](N)CO1,-2.546698809
CHEMBL2219893,[C@@H]12CC(=O)C[C@@H](CCC1)N2C,-2.6495122908
CHEMBL2220005,S(c1nnc(nn1)C(C#N)C#N)C,-0.0184086226
CHEMBL2220077,N([C@H]1CCOC1=O)C1CCCCC1,-2.7565679408
CHEMBL2220311,O1CCN(CC1)[C@@H]1CCOC1=O,-2.9831349546
CHEMBL2220767,O(c1c(c2ncccc2)cccc1)C,-2.3072712891
CHEMBL2221133,c1ccc2c(c1)CC(=O)[C@H](CC2)N,-2.6142658975
CHEMBL2227774,c1c(c(c(c(c1C)C(=O)O)O)C)OC,-2.2558574277
CHEMBL2228156,c1nc(c(cc1)C=O)Cl,-1.1863429822
CHEMBL2228159,n1c(sc(c1)C=O)Cl,-1.2883428031
CHEMBL2228161,C1[C@H](CCO1)C=O,-2.2348041208
CHEMBL2228258,c1(ccc2c(c1C)nns2)C(=O)O,-1.5584179208
CHEMBL2228304,c1c(=S)[nH]cc(c1)C(=O)O,-1.7632416597
CHEMBL2228334,C1C[C@@H]2[C@@H]([C@H](C1)OC(=O)C)C(=O)OC2,-3.1650649538
CHEMBL2228338,C1[C@@H]2[C@@H](C[C@@H]3[C@@H]1O3)C(=O)OC2,-2.7545172862
CHEMBL2228347,C1C[C@@H]2[C@@H](CC1)C(=O)OC2,-2.7327194918
CHEMBL2228349,CC1(C)[C@@H]2C[C@@H]3[C@@H](C[C@H]2C(=O)O1)O3,-2.8206322544
CHEMBL2228375,CC1(C)[C@@H](O1)CC[C@@](C=C)(O)C,-3.4676952755
CHEMBL2228475,c1cc(c2c(c1)C(=O)C(=O)N2C)Cl,-0.434478994
CHEMBL2228603,o1cc(c(c1)CCCO)C,-3.3159032301
CHEMBL2228958,c1c(ccc(c1)CC#N)OC,-3.1950098334
CHEMBL2229106,[C@H]1(NC(=O)[C@@H]2N(C1=O)CCC2)C,-3.3458898602
CHEMBL2229112,c1ccc2c(c1O)C(=O)C[C@@H]([C@@H]2O)O,-1.4902973501
CHEMBL2229207,C1C[C@H](C(=O)C=C1C)C(C)C,-2.0490604512
CHEMBL2229268,C1(=O)C(=CC[C@H](C1)C(=C)C)C,-1.9456195199
CHEMBL2229335,N(/C(=N/[N+](=O)[O-])/N)(/N=C/CC)CC,-1.6182928634
CHEMBL2229361,CCCC#C/C=C\1/C=CC(=O)O1,-0.9767688489
CHEMBL2229362,C(#C/C=C\C)C#C/C=C\C(=O)OC,-1.0615094452
CHEMBL2229364,N1(C(=O)NC(=O)N(C1)C(=O)C)C(=O)C,-2.3309923187
CHEMBL2229407,C1NC(=N[N+](=O)[O-])NC1,-1.2469609444
CHEMBL2229408,C1N(/C(=N/[N+](=O)[O-])/NC1)CCC,-1.2462370468
CHEMBL2229462,C1(C)(C)C=Cc2c(O1)cccc2CO,-2.3629397158
CHEMBL2229527,C1C(=CC=C(O1)O)C=O,-1.5954460498
CHEMBL2229528,c1(sc(cc1)C=O)C=O,-0.8316581462
CHEMBL2229529,c1(sc(cc1)C#N)C#N,-1.1869710897
CHEMBL2229599,C1[C@]2(CC[C@@H](C1=O)C(O2)(C)C)C,-2.592829024
CHEMBL2229659,c1n(c(cc1)C=O)C,-1.8661454246
CHEMBL2229749,N(/C(=N/[N+](=O)[O-])/N)C[C@@H]1CCOC1,-1.2722448339
CHEMBL2229766,N(C[C@@H]1CCOC1)(/C(=N/C#N)/C)C,-2.4925706683
CHEMBL2229775,C1N(/C(=C/[N+](=O)[O-])/NC1)CCO,-1.4522754752
CHEMBL2234078,C(=C)(C(=O)N1CCCCC1)NC(=O)C,-2.0877814199
CHEMBL2234120,C(=C)(C(=O)NCC)NC(=O)C,-2.0713661521
CHEMBL2234260,c1ccc2c(c1)c1c(c(=O)o2)cn[nH]1,-2.0185788902
CHEMBL2234486,c1(cc(cc(c1C=O)OC)OC)OC,-1.8830999589
CHEMBL2234555,[C@@]12(C(=O)NC[C@H](CC1)C2(C)C)C,-3.3166922104
CHEMBL2234650,S1CC(=O)N=C1N,-2.294377066
CHEMBL2235133,c1ccc(c(c1)C/C=N/N)C,-3.252509713
CHEMBL2235379,C(NC(=O)N(CC)CC)CN(C)C,-3.4431076134
CHEMBL2235866,c1ccn2c(c1)[nH+]c(c2N)C(=O)[O-],-1.752472365
CHEMBL2236119,c1(ccc2c(c1)C(=O)CCCO2)Cl,-1.5367232524
CHEMBL2236332,C/C(=N\C(=S)Nc1ccccc1)/O,-1.6414851157
CHEMBL2236477,C(=O)(CC1(CCCCC1)C/[NH+]=C/C)[O-],-1.8009542962
CHEMBL2236839,c1ccn2c(c1)nc(c2[N+](=O)[O-])C#N,-0.2658015712
CHEMBL2237373,c1(=O)ccc(n[nH]1)/N=C/1\SCCN1,-1.8661004114
CHEMBL2237678,C(=N\C[C@H]1CCCO1)/c1occc1,-2.0998771876
CHEMBL2237759,n1(c(=O)[nH]nc1C)C[C@@H]1OCCC1,-3.4537148202
CHEMBL2238214,s1c(nnc1C)NN=C(C#N)C#N,-0.2088598467
CHEMBL2251379,c1ccc(c(c1)C(=O)NN(C)C)F,-2.0745272423
CHEMBL2251452,C(C/C=C\CC)O,-3.3925951342
CHEMBL2251454,C(=O)(C)OCC/C=C\CC,-3.0359353675
CHEMBL2251532,c1ccc2c(c1)c(c[nH]2)c1ocnn1,-2.5137451654
CHEMBL2251583,c1(cccc(c1)C(=O)CC)Cl,-1.6275640454
CHEMBL2251586,c1(ccccc1OC(=O)NC)C(C)C,-4.0096215084
CHEMBL2251604,c1nccc(c1)C(=O)OCCC,-1.5190898991
CHEMBL2251606,c1nccc(c1)C=O,-1.1709050528
CHEMBL2251607,c1ccnc(c1)C(=O)OCC,-1.6141229898
CHEMBL2251615,c1nccc(c1)C1OCCO1,-2.2821613551
CHEMBL2251616,c1(nccc(c1)C(=O)OCC)Cl,-1.3769129946
CHEMBL2251623,C1O[C@H]([C@H]([C@@H]1C(=O)C)C)O,-2.4300304964
CHEMBL2251642,C1CC(=CC=C1C)C(C)C,-2.9643929342
CHEMBL2251716,[C@@H]12O[C@@H]([C@H]3C(=O)[C@@H]1CCCC3)C=C2,-2.7467600488
CHEMBL2251722,C(=C\CC)/N=C=S,-1.9593892
CHEMBL2251723,C(=O)(CC(C)C)N=C=S,-1.4384906461
CHEMBL2251724,C(=O)(C=C)N=C=S,-1.1477023679
CHEMBL2251725,C(=C\C(C)C)/N=C=S,-1.9551828708
CHEMBL2251788,[C@@H]12O[C@@]([C@H]3C(=O)[C@@H]1CCCC3)(C=C2)C,-2.7279163486
CHEMBL2252097,C(=O)(C[C@H](O)c1ccccc1)OCC,-2.9231409062
CHEMBL2252111,C(=O)(c1cc(cc(c1)C)C)OC,-2.1007939703
CHEMBL2252175,c1c(noc1C(C)C)NC(=O)N(C)C,-3.2042144916
CHEMBL2252292,[nH]1ncc2c1[nH]c(=S)n(c2=O)CC,-2.2293883617
CHEMBL2252437,C1=CC[C@@H]([C@@H]1O)CCO,-3.1285017197
CHEMBL2252456,c1(c(cccc1)OC)OCCC(C)C,-3.216596512
CHEMBL2252483,c1(cc(ccc1)OCCC)OCC,-3.1663844847
CHEMBL2252600,c1(=O)n(c(=O)[nH]c2n1nc(c2)C)CC,-2.6258888055
CHEMBL2252607,c1(ccc(cc1)OCCCCC)OC,-2.9571789968
CHEMBL2252839,C1(=O)C=CC(=O)C(=C1)c1ccc(cc1)C,0.0162153384
CHEMBL2252916,c1c(oc(=O)cc1C)CC,-1.8948243194
CHEMBL2253269,c1(cc(c2c(c1)OCC2=O)C)C,-1.8289993015
CHEMBL2253318,N1(C(=O)NC(=O)/C/1=N/OC)CC,-1.2898971416
CHEMBL2253470,c1ccc2c(c1)OCC(=O)N2O,-2.6062743964
CHEMBL2260093,N(=C\c1occc1)/c1n[nH]cn1,-1.5908697657
CHEMBL2260276,[nH]1c(=O)[nH]ncc1=O,-1.2657985304
CHEMBL2261807,C1CCC[C@H]([C@@H]1O)Nc1ccccc1,-3.0462895092
CHEMBL2261819,c1c(cccn1)c1[nH]nc(n1)C,-2.1282286778
CHEMBL2261831,c12=NC(=O)CC(=O)n1ccc(c2)C,-1.2241191412
CHEMBL2262084,C[C@H](Nc1ccco1)O,-3.2164318529
CHEMBL2262089,C[C@H](N1CCCC[C@@H]1C)OC(=O)C,-2.9928764339
CHEMBL2262189,C1CN(CCC1(c1ccccc1)O)C,-3.0292102974
CHEMBL2262222,C1(=O)O[C@H](CC1(CC)CC)CO,-2.8567303196
CHEMBL2262258,C1[C@H]([C@H]([C@H](C=C1C(=O)OC)O)O)C,-2.0318649892
CHEMBL2262349,C1CSC2=C(S1)C(=O)OC2=O,-0.5594314733
CHEMBL2262350,C1CSC2=C(S1)C(=O)NC2=O,-0.8057658284
CHEMBL2263374,c1ccc(c(c1)C(=O)N(CC)CC)N,-2.396640073
CHEMBL2268551,C(=CCC[C@H](C=C)C)(C)C,-3.5501935349
CHEMBL2268552,CC(=C/C=C/C(=C/C)/C)C,-2.5044044596
CHEMBL2268553,C1[C@H](CC(=O)[C@H](C1)C)C(=C)C,-2.6865642711
CHEMBL2268705,c1ccnc(c1)c1nc(no1)C,-1.5899531783
CHEMBL2268706,c1cncc(c1)c1ncno1,-1.6438198096
CHEMBL2268780,c1c(oc(=O)cc1)CCCC(=O)C,-2.3270575274
CHEMBL2268838,C1SC(=S)N(C1=O)NC(=O)C,-1.6113139659
CHEMBL2268886,C(=O)(/C=C/c1ccccc1)OCC=C,-1.6057003231
CHEMBL2268916,c1nnc(n1c1ccccc1)SC,-2.70449293
CHEMBL2269066,S(C(=O)N(CC)CC)C,-3.0367378551
CHEMBL2269084,o1c(ccc1)CC,-3.4045895739
CHEMBL2269085,C1C(=C)[C@H]2C([C@@H](C1)C2)(C)C,-3.5489781238
CHEMBL2269086,C=C[C@H](CC)O,-3.1219357984
CHEMBL2269097,n1(ncc2c1n1c(s2)nnc1)C,-2.8881561019
CHEMBL2269098,n1(nc(c2c1n1c(s2)nnc1)C)C,-2.9291390225
CHEMBL2269106,c1ccc2c(c1)O[C@@H](C(=O)N2O)OC,-2.4668419551
CHEMBL2269234,c1ccc2c(c1)c(c(cc2)O)C(=O)O,-1.6399575654
CHEMBL2269327,C1C[C@]2(C(=O)C([C@@H]1C2)(C)C)C,-2.6051805919
CHEMBL2269427,n1cnc(nc1)NCc1ccccc1,-2.1915720009
CHEMBL2269633,c1[nH]c(cc1)C(=O)[C@H](C(=O)CC)C,-1.9199862523
CHEMBL2269634,c1[nH]c(cc1)C(=O)CC(=O)CC,-1.9665086299
CHEMBL2269644,C1(=CC(=O)OC1(C)C)CCCCCC,-2.2764492639
CHEMBL2269647,C1CCC(CC1)CC[C@@H]1COC(=O)C1,-2.7917806379
CHEMBL2269648,C1CCC(CC1)CCC1=CC(=O)OC1,-2.2400429962
CHEMBL2269662,[C@H]1(O[C@@H]2[C@@H](C1)C=CO2)CCCCCC,-3.1879760024
CHEMBL2269840,CCCCCCCC(=O)N1CC=CC1,-3.6379083357
CHEMBL2269845,O1C(=C(C(=O)N2[C@@H]1CCC2)C)C1CC1,-2.4271563372
CHEMBL2270159,N1=C(SCC1)C[N+](=O)[O-],-0.711891443
CHEMBL2270261,o1n(c(=O)cc1C)CCC,-2.4337000786
CHEMBL2270266,o1n(c(=O)cc1C)C(=O)CCl,-1.9507288312
CHEMBL2270347,C=C[C@H](CC#N)O,-3.3486067938
CHEMBL2270393,C(=O)OCCC,-2.6504238913
CHEMBL2270549,C1(=O)OC(=O)c2c1c(ccc2)F,-0.7761846805
CHEMBL2270556,C1(=O)C(=CC(=O)O1)c1ccccc1,-0.3987567777
CHEMBL2270558,C1(=O)C(=C(C(=O)O1)Cl)Cl,-0.1140375802
CHEMBL2270569,C1(=O)C(=C(C(=O)O1)C)COC(=O)C,-0.5619059638
CHEMBL2270574,C1(=O)C(=C(C(=O)N1CCCCC)C)C,-1.0065243094
CHEMBL2270747,c1(c(cc2c(c1)nc(n2CC)N)C)C,-3.3159786801
CHEMBL2271177,c1(cc(ccc1OC)OC)CC=C,-3.0313838709
CHEMBL2271181,c1(cc(ccc1O)OCC)CC=C,-3.0641160328
CHEMBL2271214,c1(cccc(c1O)OCCC)CC=C,-3.1757725218
CHEMBL2271404,C(=C)[C@@](C)(O)C#N,-2.792567213
CHEMBL2271636,C1CC([C@@H]2[C@](C1)(OC(=O)C2)C)(C)C,-2.8632197523
CHEMBL2271705,C1=CC(=O)C(=C[C@]1(C)/C=C/Cl)C,-1.5761868259
CHEMBL2271745,C1(=O)O[C@H](CCC(=C1)C)C(C)(C)O,-2.0477427206
CHEMBL2272374,c1c(oc2c(c1=O)ccc(c2)C)C,-1.8689384222
CHEMBL2272783,C1(=O)C(=C(C(C1=C)(C)C)C)C,-1.6225239482
CHEMBL2272949,c1cncc(c1)c1ncns1,-1.4809087608
CHEMBL2272951,c1nccc(c1)c1nc(ns1)C,-1.3204443556
CHEMBL2281566,c1c(ccc(c1/C=[NH+]/CC(=O)[O-])O)F,-0.716850321
CHEMBL2281757,c1ccc2c(c1)C(=O)CC[C@@H]2O,-1.6553026149
CHEMBL2281835,C1(CCCCC1)(O)c1[nH]nc(n1)C,-3.1873061562
CHEMBL2281837,[C@@H](O)(c1[nH]nc(n1)C)[C@@H]1CC=CCC1,-3.1682308294
CHEMBL2281937,C(Cc1cc(c(c(c1)O)O)O)O,-3.4474068037
CHEMBL2282029,c1(ccc2c(c1)NC(=O)C[C@@H](N2)C)N,-3.0034690544
CHEMBL2282031,c1ccc2c(c1)NC(=O)C[C@@H](O2)C,-2.9379070791
CHEMBL2282352,N(=C\c1ccco1)/c1cc(ccc1)C,-1.5477376931
CHEMBL2282618,c1(cc(c2c(c1)c(ccn2)Cl)F)F,-1.6286976207
CHEMBL2283215,C(CCC(=O)[O-])/[NH+]=C/1\CCCC[C@@H]1C,-1.9339608573
CHEMBL2285878,c1ccc(cc1Cl)/N=C/1\OCCN1,-2.8967381862
CHEMBL2286072,c1(ccc(cc1)/N=C/1\OCCN1)CC,-3.1904270937
CHEMBL2286472,c1c(ccc(c1)C(=N)N)OC,-2.5167324932
CHEMBL2286913,CC(C)NC(=O)[C@H](C(C)(C)C)C#N,-3.1170748801
CHEMBL2286984,C1=C(CC[C@@H]2[C@@H]1C2(C)C)C,-3.3705286197
CHEMBL2287216,n1n(c(cc1Cl)C(=O)C)C,-1.7302153595
CHEMBL2287284,CC1(C)c2cc(cc(c2CCC1)C)C,-3.299810337
CHEMBL2287387,O1C[C@]2(CO[P@]1(=O)OC2)CCC,-2.8608489694
CHEMBL2287460,N1(C=CC=CC=C1)C(=O)SCC,-1.8804930605
CHEMBL2287519,O1C[C@H](CC1)OC(=O)c1ccccc1,-1.9356695436
CHEMBL2287522,O1[C@H](CCC1)COC(=O)C,-2.8595967555
CHEMBL2287526,O1C[C@H](CC1)COC(=O)C,-2.8566594807
CHEMBL2287550,O1C(=O)C(=C)[C@@H]2[C@@H]1C(=O)O[C@@H]2CC,-1.5244695732
CHEMBL2287685,n1c(nc(nc1C)NC)C(=O)NC,-1.5727185655
CHEMBL2287699,n1(c(n[nH]c1=S)c1cccs1)N,-2.1556284458
CHEMBL2288145,N(C(=O)/C(=N/OC)/C#N)CC#C,-0.8062133379
