codes,CHG,smiles,pot
CHEMBL4125709,0,CCOc1cc(F)ccc1-c1ccn2ncnc2n1,-1.62076909295756
CHEMBL4126382,0,Cc1ccc(S(=O)(=O)n2ncc3ccccc32)cc1,-1.24471137596644
CHEMBL4127518,0,CCCCc1c(O)c2ccccc2n(-c2ccccc2)c1=O,-2.18922185401061
CHEMBL4129185,0,Fc1cccc2c1CC1(CCOCC1)CN2,-3.28003199568761
CHEMBL4161835,0,O=C(CNc1cc(Cl)ccc1Cl)NO,-2.89200979519043
CHEMBL4162470,0,COc1ccc(C#Cc2ccc(OC)c(OC)c2)cc1,-2.41300362795493
CHEMBL4163328,0,COC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1,-1.23889505916486
CHEMBL4163615,0,C[C@@H]1[C@@H]2C[C@H](C[C@H]1NCc1sccc1C1CC1)C2(C)C,-3.20704025559171
CHEMBL4164091,0,Oc1cccc(CNCc2ccncc2)c1,-2.68527017739194
CHEMBL416555,0,Cc1cc2[nH]c(=O)c(=O)n(C)c2cc1C,-1.66573865525362
CHEMBL4167335,0,CC1=C2C(=O)[C@@](O)(C(C)C)CC[C@@]2(C)CCC1=O,-0.843027527065414
CHEMBL4168741,0,O=c1c2ccccc2oc2cc(O)c(O)cc12,-1.53159866323404
CHEMBL4169229,0,FC(F)(F)Oc1ccc(/N=N/c2ccccc2)cc1,-0.932078055301551
CHEMBL4171769,0,C=C1[C@H]2C[C@H]2[C@]2(COC(C)=O)C[C@@H]3OC(=O)C(C)=C3C[C@@H]12,-2.31602311173685
CHEMBL4174155,0,O=C(C1CCCCC1)N1CC2CCCCC2C1,-3.43664565547703
CHEMBL4174639,0,COc1cccc(-c2cc3cc(CCC(=O)O)ccc3[nH]2)c1,-2.40098165978069
CHEMBL4175535,0,COc1ccc2oc3ccccc3c(=O)c2c1OC,-1.21048435207699
CHEMBL4177010,0,Cc1ccc([N+](=O)[O-])c2[nH]c(=O)ccc12,-0.424083615372182
CHEMBL418495,0,c1ccc2c(c1)CCC1CCCCC21N1CCCCC1,-3.18346442156727
CHEMBL4202974,0,CCCNC(=O)Nc1nc(C)c(O)c(C)c1C,-2.83299689696699
CHEMBL4204826,0,CO[C@H]1CC[C@]2(C)O[C@H]2CC(C)(C)/C=C/C(=O)[C@H]1C,-1.72117636897721
CHEMBL420995,0,CC(C)CN1CCC23CCCC[C@H]2[C@H]1Cc1cc(O)ccc13,-3.18441251650282
CHEMBL4210570,0,CCCC(=O)CC[C@H]1OC(=O)c2c1cc(O)c(OC)c2O,-2.04526511062989
CHEMBL421079,0,Oc1c(Cc2ccco2)ccc2ccccc12,-2.45044001057946
CHEMBL4212034,0,O=C(O)c1ccc(N2C[C@H](CO)OC2=O)cc1F,-1.76301882978915
CHEMBL4212985,0,CCCCC(CC(C)=O)n1cnc2c(N)ncnc21,-2.69797833788323
CHEMBL4216443,0,Cc1ccc(NNC(=O)CC[C@H](N)C(=O)O)c(C)c1,-2.63582924093004
CHEMBL4217049,0,Cc1ccccc1Nc1ccc(Oc2ccccc2)cc1,-3.0710907981194
CHEMBL4218271,0,C[C@H](N)C(=O)N1C[C@H](CCCB(O)O)[C@](N)(C(=O)O)C1,-2.57958996267177
CHEMBL4218413,0,COc1ccc(Cn2ccc(N)n2)cc1,-3.149282528337
CHEMBL4218912,0,O=C(NC(CO)Cc1ccccc1)c1cc2ccccc2[nH]1,-2.0431222800009
CHEMBL4225045,0,O=C1Oc2ccccc2N/C1=C\C(=O)C1CC1,-1.12733676162283
CHEMBL4229057,0,c1ccc(Cc2nnc(-c3cccs3)o2)cc1,-1.97198406165035
CHEMBL423163,0,CCCCCC[C@H](CN=[N+]=[N-])n1cnc2c(N)ncnc21,-2.02093918182862
CHEMBL423207,0,CC1(C)C=C(n2ccccc2=O)c2cc(C=O)ccc2O1,-1.69403639870325
CHEMBL423548,0,C[C@H]1C=Cc2ccccc2[C@@H]1CCNCc1ccccc1,-2.41170814464276
CHEMBL4238387,0,CC(=O)OC(C(=O)O)c1ccc(NC(=N)N)cc1,-2.76041278448983
CHEMBL424408,0,CCC[C@H](N)[C@H]1COC(c2ccccc2)(c2ccccc2)O1,-2.82632928383934
CHEMBL425932,0,CCCCCNc1ccc2nccnc2c1,-1.70323013661149
CHEMBL4277750,0,CC(=O)NC1=NN(C(C)=O)C(C)(C)S1,-2.76963312892685
CHEMBL4278888,0,O=c1ccc2ccc(OCCBr)cc2o1,-1.64468431126649
CHEMBL4279024,0,Cc1cn(CCOc2ccc3ccc(=O)oc3c2)cn1,-1.66857971397842
CHEMBL4279608,0,CCCCCCCCCC(=O)CC(=O)N[C@H]1CCOC1,-2.57066570269085
CHEMBL4279675,0,COC(=O)[C@H](CSC)NC(=O)c1ccccc1,-2.16533702689654
CHEMBL4279835,0,O=C(/C=C/c1ccc(O)cc1)N1CCCC1,-1.87469823312219
CHEMBL4287260,0,OC1CCCc2nc(Nc3ccccc3)sc21,-3.46756248566099
CHEMBL4303295,0,CC(C)(C)c1ccc2cc(C#N)c(C#N)cc2c1,-1.75106482089304
CHEMBL434704,0,CC(=O)c1cc2nc(O)c(O)nc2cc1-n1ccnc1,-1.50614645262773
CHEMBL436238,0,CCN1CCC(=O)N(c2ccccc2C(C)C)C1=S,-2.33219308149715
CHEMBL436568,0,CN1CCC2c3c([nH]c4ccccc34)CCC2C1,-3.08444640833454
CHEMBL438509,0,O=c1[nH]nc2n(c1=O)CCN2c1ccc(Cl)cc1,-1.7067109429913
CHEMBL442140,0,CCc1nccc2c1[nH]c1cc(F)ccc12,-2.35076979698094
CHEMBL4436164,0,O=S(=O)(F)/C=C/c1cccc(F)c1,-0.827305834352531
CHEMBL4436314,0,CC(C)=CCC1=C(OCC#N)C(=O)c2ccccc2C1=O,-0.105041819972401
CHEMBL4436636,0,O=Cc1ccccc1-c1ccnc(Cl)c1,-1.40715467485934
CHEMBL443764,0,CN1CCN(c2ncc3ccccc3n2)CC1,-1.80855504371811
CHEMBL4439506,0,N=C(N)NCCCCOC(=O)c1ccc(NC(=N)N)cc1,-2.1399993580714
CHEMBL4439841,0,O=Cc1c(O)ccc2oc(-c3ccccc3Cl)nc12,-1.49131252955277
CHEMBL443,0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-1.66681356878676
CHEMBL4440745,0,O=C(c1ccccc1)n1nnc2cc(Cl)c(Cl)cc21,-1.28071510262567
CHEMBL444265,0,OCC1CCCC1Cn1cnc2c(O)ncnc21,-2.36645223890051
CHEMBL4443020,0,O=C(O)c1ccc(COc2ccccc2)cc1,-1.86235637272175
CHEMBL4443283,0,COc1ccc2cc(C(=O)NC3CCNCC3)cnc2c1,-1.78791190172771
CHEMBL4445259,0,O=c1[nH]c(CNCCO)c(Br)c(=O)[nH]1,-1.92152629606698
CHEMBL4446181,0,CC(C)Cc1nncn1-c1ccccc1,-2.87119480652742
CHEMBL4446294,0,CC(C)Nc1sc(C(=O)c2ccncc2)c(N)c1C#N,-1.59311485180023
CHEMBL4448865,0,O=Cc1cc(F)ccc1-c1ccc(Cl)cc1Cl,-1.3785992921174
CHEMBL4448990,0,CC(=O)N(C1=CC(=O)CCC1)c1ccc(Cl)cc1,-2.87342119451108
CHEMBL4452291,0,C[C@@H](C(N)=O)[C@H](N)c1cn2cc(C(C)(C)C)ccc2n1,-2.49896155294654
CHEMBL4453672,0,CCOCCOc1ccc2nc(N)ccc2c1,-2.26248088561547
CHEMBL4454628,0,CON1C(=O)[C@@H]2CCCN2C(=O)/C1=C\c1ccccc1,-1.68299731796889
CHEMBL4457127,0,CN1CCC(c2nc3c(C(N)=O)c(F)ccc3[nH]2)CC1,-2.12346033844744
CHEMBL4458926,0,O=Cc1ccc(-c2ccc(Br)cc2)o1,-1.36105847360846
CHEMBL4459009,0,CN1CC[C@H]2c3ccccc3N(c3ccccc3)C[C@]21C,-3.06150038629555
CHEMBL4459661,0,COc1cccc2ccn(CCN(C)C)c12,-3.15068048760734
CHEMBL4460208,0,N=C1NC(=O)/C(=C/c2ccncc2)S1,-1.04022803416714
CHEMBL4460418,0,CCCOc1ccc2c(C)c(CC(=O)O)c(=O)oc2c1C,-1.46804611105955
CHEMBL4460992,0,Cc1cccc(CCCCCCC(=O)N2CCCC2)c1,-3.50259065035663
CHEMBL4462554,0,N=C(N)c1ccc(-c2ccc(-c3ccccc3)o2)o1,-1.98141136175909
CHEMBL4465267,0,N#CN1CCC(NC(=O)c2nc(-c3ccccc3)cs2)C1,-1.61413297684932
CHEMBL4467690,0,COc1ccccc1-c1ccc(N2CCN(C)CC2)nn1,-2.27925744669141
CHEMBL4467854,0,Cc1cccc(Oc2ccc(N3C(=O)C=CC3=O)cc2)c1C,-0.697845791559336
CHEMBL4470406,0,CC(C)OC(=O)/C=C/C(=O)c1ccc(-c2ccccc2)cc1,-0.720788216127232
CHEMBL4470847,0,COc1ccccc1N1CCC2(CCNCC2)CC1,-3.12886534493258
CHEMBL4472597,0,O=C(/C=C/c1ccc(OCCOc2ccccc2)cc1)NO,-1.64672198625435
CHEMBL4483632,0,COC(=O)c1c(-c2ccccc2)[nH]c2c(C#N)cnn2c1=O,-1.31689014775781
CHEMBL448861,0,O=Cc1ccc2c(n1)C(=O)C1=C(C2=O)S(=O)(=O)CCN1,-0.0340558507317467
CHEMBL451350,0,NC(=O)c1cnn(-c2ccncc2[N+](=O)[O-])c1N,-0.330361882070389
CHEMBL4514022,0,CCn1cc(C(=O)NC(C)c2nc(C3CC3)no2)cn1,-2.65297581774652
CHEMBL4514477,0,O=C(CC1COCCN1Cc1ccon1)c1cccs1,-1.67886197952711
CHEMBL4515799,0,N#CN1CC[C@@H](NC(=O)c2cc(-c3ccccn3)ccn2)C1,-1.67995795881919
CHEMBL4515839,0,CC(C)OCCCC(=O)N1CCCC(C)(O)C1,-2.98231529615956
CHEMBL4515923,0,Cc1noc(C)c1S(=O)(=O)N(C)C,-2.25468802226908
CHEMBL4516472,0,CC(C)CCN(CC(=O)NC(N)=O)C1CC1,-2.68912715222029
CHEMBL4518232,0,O=C(c1ccccc1-n1cccn1)N1CCSCC1,-2.17425559302794
CHEMBL4519209,0,Cc1csc(CCNC(=O)CNC(=O)C(C)(C)C)n1,-2.93261677485437
CHEMBL4519290,0,NC(=O)CCC1CCN(Cc2ccc(N)nc2)CC1,-3.00461482751799
CHEMBL4520202,0,NCCc1n[nH]c(=O)n1-c1ccc2c(c1)OCO2,-3.11908750536464
CHEMBL4520659,0,Cc1noc(N)c1C(=O)OCc1cccc2cccnc12,-1.90711674279416
CHEMBL452091,0,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(C)c1,-2.92127224246239
CHEMBL4521057,0,CCc1ccc(/C=C/C(=O)c2ccc(Cl)s2)cc1,-1.08503288542383
CHEMBL4522331,0,CN(C)C(=O)C1CCCN(C(=O)c2cccnc2)C1,-1.93832647939163
CHEMBL4522514,0,CC(=O)NC(C)(C)C(=O)N1C[C@H](C2CC2)[C@@H](N)C1,-3.44616180794572
CHEMBL4522538,0,Cc1c(O)c(O)cc(C(=O)CC/C=C/CO)c1O,-2.22715202058782
CHEMBL4524184,0,C=C(C)CN1CCC(NC(=O)NCC2CCCO2)CC1,-4.33502932789801
CHEMBL4524586,0,NCc1cc2cc(-c3cccnc3)ccc2[nH]1,-2.53528080848615
CHEMBL4524941,0,CC1=CC(O/C=C2/C(=O)[C@H](C(C)C)CC[C@H]2C)OC1=O,-1.89685007073123
CHEMBL4524996,0,CCC(N)C(=O)N(CC)Cc1ccoc1,-3.42372623137621
CHEMBL4525350,0,CN(C)Cc1nnc(-c2ccccc2)o1,-2.07671748488894
CHEMBL4525541,0,Cc1cnccc1CN(C)C(=O)c1ccc(F)cc1O,-1.98601595656193
CHEMBL4525574,0,O=C(CN1CCCCC1)Nc1c(F)cccc1F,-2.86963757136247
CHEMBL4526424,0,CC1(CO)COCCN1Cc1ccccc1,-3.09908526142211
CHEMBL4526536,0,CCC(C)N(C)C(=O)c1ccc(C(=O)OC)cc1,-1.6805660916567
CHEMBL452708,0,Cc1ccc(C=O)c(-c2ccc(N(C)C)cc2)c1,-1.70089909892235
CHEMBL4527119,0,CC(C)(O)CC1c2ccccc2-c2cncn21,-2.65684906516835
CHEMBL452754,0,O=C1c2ccccc2C(=O)c2c1ccc1c2OCO1,-0.590552026235348
CHEMBL4528113,0,C[C@@H]1CN(C(=O)c2ccc(N)nc2)C[C@@]1(O)C1CC1,-2.39931061556534
CHEMBL4528184,0,Cc1cc2c(c(C)c1O)O[C@H](/C=C/CO)CC2=O,-1.89050249195221
CHEMBL4529715,0,CNCC1CCCN1S(=O)(=O)c1ccccc1,-2.28226012100684
CHEMBL4530689,0,CN(O)C(=O)CC(O)c1ccc(Cl)c(Cl)c1,-2.65722019644709
CHEMBL4530725,0,CC(C(=O)NC(N)=O)N(C)Cc1ccc(F)cc1F,-2.85522329373952
CHEMBL4531421,0,O=C(CCN1CCC(CO)CC1)Nc1ccccc1F,-2.91729704821633
CHEMBL4532300,0,Cc1cccc(CN2CCCC(N(C)C)CC2)n1,-2.6579761685531
CHEMBL4533009,0,CN(C)[C@@H]1CN(C(=O)c2ccnnc2)C[C@H]1CO,-1.60526836637456
CHEMBL4533335,0,COCCC1CN(C(=O)c2nc(C)c[nH]2)CCO1,-2.18460021598174
CHEMBL4534449,0,CCC(=O)Cc1c(OC)cc(=O)oc1C,-2.22398607557828
CHEMBL4535124,0,CSC(SC)=C(C#N)S(=O)(=O)C(C)C,-0.985602057181293
CHEMBL4535277,0,CC(C)CC1CCN(S(N)(=O)=O)C1,-2.2425377592548
CHEMBL4535330,0,COc1ccc(/C=C/C(=O)c2ccc(O)c(O)c2O)cc1,-1.12656132698926
CHEMBL4535711,0,Cc1cncc(-c2cc(NCCO)nc(N)n2)c1,-2.02991843368348
CHEMBL4536226,0,OCC(O)CSCCc1ccccc1Cl,-3.4625665004121
CHEMBL4536599,0,NC(=O)c1ccccc1-c1ccccc1F,-2.14423980404392
CHEMBL4538023,0,CC1CCN(C(=O)C2CCC(CN)CC2)CC1,-3.13147388490373
CHEMBL4538269,0,Cc1cc(C(=O)Nc2ccc3c(c2)CCCN3)on1,-1.70772436236256
CHEMBL4538325,0,CC(=O)c1csc(NC(=O)Cc2ccc(C)nc2)n1,-1.69742412712239
CHEMBL4538424,0,O=[N+]([O-])c1ccc(CCNC2CC3CCC2C3)cc1,-0.326268999375035
CHEMBL4538560,0,CC(C(=O)O)c1ccc2cc(OS(C)(=O)=O)ccc2c1,-2.12156564714471
CHEMBL4538744,0,Cc1ccc(C(=O)NCCNC(=O)c2ccco2)cc1,-2.32899734009282
CHEMBL4539198,0,O=C(CCN1CCC(CO)CC1)Nc1ccc(Cl)cc1,-3.31564990946803
CHEMBL4539778,0,O=C(NCc1cccnc1)c1ccc(C(F)(F)F)nc1,-1.58264781707715
CHEMBL4540277,0,O=C(CCO)Nc1nc2ccc(Cl)cc2s1,-2.30384775697529
CHEMBL4540534,0,CC(=O)/C=C/c1ccc(OC2CCCC2)cc1,-1.51722077697255
CHEMBL4540973,0,Nc1nc(N)c2cnc(N3CCc4ccccc4C3)nc2n1,-2.08241118569953
CHEMBL4541451,0,CCN(CC)CC(=O)NCc1ccco1,-3.51085659479432
CHEMBL4541454,0,COc1ccc(CCCN2CCNC(=O)CC2)cc1F,-3.09830969451589
CHEMBL4541980,0,NC(=O)COc1cccc(CN2CCC(F)CC2)c1,-3.40158193381917
CHEMBL4542658,0,CCC1CN(C(=O)c2sccc2N)CCN1C(C)C,-2.33332985098226
CHEMBL454297,0,C=CCCC(=O)N1CC(CCC=C)C1=O,-2.35875416956987
CHEMBL4543703,0,NC(CCN1CCOCC1)c1ccccc1,-3.04154741041982
CHEMBL45444,0,O=c1cc(O)ccn1C1OC(CO)C(O)C1O,-2.30540114678552
CHEMBL4544617,0,Cc1ncn(CC(=O)N2CCN3CCCC3C2)c1C,-2.98355878160388
CHEMBL4545566,0,N#CCCN(Cc1ccco1)C(=O)c1cc(Cl)c[nH]1,-2.22480166513541
CHEMBL4545648,0,CCOc1ccc(-c2cc(N)[nH]n2)cc1,-2.87160898582524
CHEMBL4547380,0,CCN(CCO)Cc1cc(=O)n2cc(C)ccc2n1,-1.76248889089096
CHEMBL454794,0,COc1cc(O)cc2cc(O)c3c(=O)cc(C)oc3c12,-1.81296206084403
CHEMBL4548945,0,Cc1cc(C(=O)N[C@H]2CCCNC2)n(C)n1,-2.32412733470825
CHEMBL4549468,0,CCC(N)C(=O)Nc1ccc2c(c1)C(=O)CCC2,-1.70955445308814
CHEMBL4549714,0,CC(c1nc(C2CC2)no1)N1CCn2ccnc2C1,-2.52760253746284
CHEMBL4550673,0,NCc1cc(=O)c2cc(N3CC[C@H](O)C3)ccc2o1,-1.85185401214084
CHEMBL4550986,0,CN(CC(N)=O)S(=O)(=O)c1ccc2c(c1)OCCO2,-2.07089893836902
CHEMBL4552099,0,Nc1nccnc1C(=O)Nc1ccnc(Br)c1,-1.40141769449839
CHEMBL4552461,0,CSc1ccc(Cl)c(C(=O)N2CCN(C)CC2)c1,-2.29234569038287
CHEMBL455283,0,CCCN1CCc2cc(OC)c(O)cc2C1,-3.16274798390219
CHEMBL4553708,0,OCCNc1nc(Nc2cccc(F)c2)c2cn[nH]c2n1,-2.28513864414802
CHEMBL4554111,0,CCOc1ncnc2c1CN(CCOC)CC2,-2.73899116996276
CHEMBL4554845,0,COC(=O)c1ccnc(NC(=O)CCc2ccco2)c1,-1.54213093787791
CHEMBL4556593,0,CCO[C@H]1CN(C)C[C@@H]1NC(=O)c1cnc(CC)nc1,-1.88094731040885
CHEMBL4558266,0,CCOCC(=O)N(C)Cc1cccc2cnccc12,-1.88780297522469
CHEMBL455856,0,C=CCn1cc([N+](=O)[O-])s/c1=N\C(=O)C(C)(C)C,-0.277914841165845
CHEMBL4558599,0,NS(=O)(=O)c1ccc(NC(=O)Cn2ccnc2)cc1,-2.13330095606474
CHEMBL4559396,0,Cn1ncc2c(NCCCS(C)(=O)=O)ncnc21,-2.48906762471139
CHEMBL4559902,0,Cc1ccnc(N2CCOCC2CCO)n1,-2.30731951527785
CHEMBL4560681,0,CCNC(=O)C(C)NC(=O)N1CCc2ccc(Cl)cc21,-3.07870336938279
CHEMBL4560854,0,CCN(C(=O)NC1CC1)C(C)c1ccncc1,-2.56970501388727
CHEMBL4561408,0,O=C(c1cn[nH]c1)N1CCC(O)(CN2CCCC2)CC1,-2.63829373397689
CHEMBL4561453,0,NC(=S)N/N=C/c1cc(COC=O)cs1,-1.85376972971683
CHEMBL456235,0,CCCCCCc1ccc(-c2ccc(O)c(OC)c2)o1,-2.70601020969298
CHEMBL4562678,0,Cc1cc(C)n(-c2ccc(C(=O)NC(C)(C)C)cn2)n1,-2.07944125912846
CHEMBL4563400,0,CC(Cc1ccccc1F)NC1(C(N)=O)CC1,-3.10767541647681
CHEMBL4564263,0,CN(C)CCSc1nnnn1-c1ccccc1,-2.094600122204
CHEMBL4564378,0,Cc1cc(N2CCN(C)CC2)c2ccccc2n1,-2.1018636337958
CHEMBL4564553,0,COCCCNC(=O)NCC1CCN(CC(F)(F)F)C1,-3.94179700111865
CHEMBL4565308,0,c1ccc(CN2CCO[C@@H]3CNC[C@@H]32)cc1,-3.11002937288362
CHEMBL4565663,0,COC1(c2noc(-c3cnccn3)n2)CCC1,-1.25306977950645
CHEMBL4565891,0,CC(C(=O)NC1CC1)N1CCN(C)c2ccccc2C1,-3.46834624619923
CHEMBL4566496,0,CCOC(=O)C1(COC)CCCNC1,-3.02940269235474
CHEMBL4566684,0,CCN1CCCC1CNS(=O)(=O)CCCC#N,-2.23430763847465
CHEMBL4567849,0,O=C(Nc1cccc(Cl)c1)N1CCCNCC1,-3.0533843609359
CHEMBL4568289,0,NS(=O)(=O)N1CCN(Cc2ccccc2)CC1,-2.29867835537161
CHEMBL4570098,0,Cc1nccn1-c1ccccc1C(=O)O,-1.73222187869241
CHEMBL4570128,0,CCCOc1ccccc1C(=O)NC1CCNC1,-2.40497308055155
CHEMBL4571904,0,NCCc1nc(-c2ccncc2)cs1,-2.04424937144776
CHEMBL4573252,0,COc1ncccc1C(=O)NCCN1CCC(C)CC1,-2.05914580690071
CHEMBL4574696,0,Nc1ccc2c(c1)C1c3ccccc3C2C2C(=O)NC(=O)C12,-2.58040252765884
CHEMBL4575379,0,NCc1ccccc1CN1CCCC1=O,-3.04611004550645
CHEMBL4576114,0,CCOc1ncccc1CN(C)C(=O)c1ccco1,-2.00134131824479
CHEMBL457639,0,CC(C)N1C(=O)CCc2cc(-c3cccnc3)ccc21,-2.37351091793938
CHEMBL457743,0,Clc1cccc2c1CCCC2Nc1nc2ccccc2[nH]1,-2.87556261242922
CHEMBL4578510,0,CNc1cc(Nc2cccc(C)c2C)nc(N)n1,-3.08831378220438
CHEMBL4579015,0,CCC(=O)NCCCN1CCc2ccccc2C1,-3.36359081254018
CHEMBL4580345,0,COCc1nc(CN2C(=O)CCc3ccccc32)no1,-2.37882175855403
CHEMBL4580646,0,CCc1ccccc1Nc1c(Cl)c(C)nc2ncnn12,-1.9445886552322
CHEMBL458084,0,N#Cc1ccc([C@H]2CCCC[C@H]2O)cc1C(F)(F)F,-1.71469889095123
CHEMBL4582293,0,CCN(CC)C1CCN(C(=O)Nc2cccnn2)C1,-2.00559981574472
CHEMBL4582917,0,CN(C)Cc1ccccc1CN(C)Cc1ncc[nH]1,-3.55219233356977
CHEMBL458337,0,O=C1CCC[C@@H]2[C@H]3CCC[N+]4([O-])CCC[C@@H](CN12)[C@@H]34,-3.23377564917993
CHEMBL4583792,0,N#CCC1(O)CN(Cc2ccc3c(c2)CCO3)C1,-3.41033853472741
CHEMBL458401,0,Cc1cc(C)c(C/C(=N/O)c2cc3ccccc3o2)c(C)c1,-1.91858118189539
CHEMBL4585779,0,O=C(NCCc1ccncc1)c1nnc(-c2ccccc2)o1,-1.60946816438474
CHEMBL4587203,0,O=C(O)CC1CN2N=C(c3ccccc3)C=CC2=N1,-1.74265129070688
CHEMBL4588121,0,Cn1cc(C(C)(O)CNc2cccc(F)c2C#N)cn1,-2.19998654874036
CHEMBL4588174,0,CN(CCN1CCCC1=O)C(=O)C1CCCO1,-3.1479692892254
CHEMBL4589124,0,CN(CCOCc1ccccc1)C(=O)c1cnc[nH]1,-3.51464407013433
CHEMBL4589919,0,CCNc1ncc(C(=O)NCCSCC2CC2)s1,-2.13082958726183
CHEMBL4589958,0,CCCCCCC(=O)Nc1cc(-c2ccccc2)ccc1O,-2.57030148942253
CHEMBL4590180,0,CC(C)Oc1ccccc1Nc1nc(=O)cn[nH]1,-1.67676791022804
CHEMBL4590409,0,COc1cc(OC)cc(Oc2cccc(CN)c2)c1,-3.38028975086713
CHEMBL4590900,0,NS(=O)(=O)c1ccc(-c2noc(C3CC3)n2)cc1,-1.52991969444853
CHEMBL4592254,0,COc1ccc(NC(=O)N2CCCN(C)CC2)cc1F,-3.16114999383507
CHEMBL4593063,0,Cc1nn(-c2ccc(CN)cc2)c(C)c1-c1cccc(F)c1,-2.84218663533645
CHEMBL4593690,0,CC(C)n1c(=O)[nH]c2cn(-c3ccc(F)cc3)c(=O)n21,-3.0619309520902
CHEMBL4595108,0,Cc1ccc(C(C)C)cc1OC(=O)CCN,-3.04286385467324
CHEMBL4597467,0,NOC(c1ccccc1)c1cccc(F)c1,-2.76857816782321
CHEMBL459750,0,C/C(=N\NC(=S)NCCCC(=O)O)c1ccccc1,-2.39582060420502
CHEMBL46300,0,NC(=O)CCN(N)c1nc2ccccc2o1,-3.06276498469043
CHEMBL463055,0,C=C1CC[C@H]2O[C@]2(C)[C@H](O)C[C@@H]2[C@@H]1CC2(C)C,-3.32199929913085
CHEMBL4632431,0,O=C1CCCCCC/C=C/CCCCCCC1,-2.71041091438327
CHEMBL4633930,0,CSc1nc2ccccc2n1-c1csc(N)n1,-2.63524951722066
CHEMBL4635538,0,CN(C)[C@H]1CCc2c(cccc2-c2ccco2)C1,-2.54178757939968
CHEMBL463557,0,CC(=O)[C@H]1[C@H](O)CC[C@]23O[C@H]2[C@H](O)C[C@H](C)[C@@]13C,-2.41165187154796
CHEMBL4635924,0,O=S(=O)(Cl)c1c(Cl)nc2n1CCS2,0.0562709924269206
CHEMBL4636547,0,Cc1cc(Cl)c(NC2=NCCO2)c2ccccc12,-2.45038480578175
CHEMBL4637196,0,C=C1CC(CBr)(c2ccccc2OC)OC1=O,-1.7350907660095
CHEMBL4638882,0,CCCCCC(O)/C=C\c1ccc(O)c(OC)c1,-2.54159653168533
CHEMBL4641216,0,O=C(O)C1C(c2ccccc2)c2ccccc2C(=O)N1O,-1.89979844147129
CHEMBL4641603,0,O=C1CCc2c1c1ccccc1n1c(=O)c3ccccc3n21,-1.9418489947085
CHEMBL4641748,0,CC(C)Oc1cc(N2CCOCC2)nc2cnccc12,-2.00278124656449
CHEMBL4642769,0,C[C@@]12C[C@@H]1CC(COc1cccnc1)N2,-2.49927035238501
CHEMBL4643405,0,CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,-2.59051869677308
CHEMBL464397,0,N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3o2)c(O)c1,-1.81315791969098
CHEMBL4645107,0,COc1cc(-c2ccnc(N)n2)cc2[nH]nc(N)c12,-1.80833763369589
CHEMBL4645404,0,Nc1ncnc2c1c(Oc1ncccn1)nn2C1CC1,-1.79489498922177
CHEMBL4645902,0,Fc1ccc(-c2cncn2C2CC2)cc1,-2.78099070082366
CHEMBL4646098,0,CC(=O)c1csc(NC(=O)[C@@H](C)N)n1,-1.73818326616562
CHEMBL4647135,0,CCCCCCCCCCC(C(=O)O)C1CCCCC1,-2.91931214753606
CHEMBL4647823,0,COc1ccc(/C=N/NC(=O)[C@@H]2CCC(=O)N2)cc1,-2.15627585753946
CHEMBL4648571,0,C[Si](C)(C)C#Cc1c[nH]c(=O)[nH]c1=O,-1.78334953053058
CHEMBL4648981,0,COc1cc(C(=O)O[C@@H]2C[C@@H]3CC[C@H]2C3(C)C)ccc1O,-2.19643132554222
CHEMBL465071,0,O=C1C=C/C(=C/C(O)COC(=O)c2ccccc2)O1,-1.18238403903733
CHEMBL4650812,0,CN(C)C(=O)Oc1cccc(C(O)CNC(C)(C)C)c1,-3.23182421936566
CHEMBL465527,0,CC[C@@H](O)[C@@H](C)/C=C(C)/C=C/c1oc(=O)c(C)c(O)c1C,-1.54224441457307
CHEMBL466306,0,Cc1c2c3c(cccc3c3ccccc13)C(=O)N2C,-1.59835677387691
CHEMBL466563,0,CCCCCC1(CC)C(=O)NC(=O)NC1=O,-2.27175820588948
CHEMBL466708,0,NC(N)=NC(=O)c1ncc(-c2ccsc2)nc1N,-1.39914641724278
CHEMBL468373,0,O=C(O)C(Cl)=C(C(Cl)Cl)C(Cl)Cl,-0.708414201749262
CHEMBL472367,0,COc1c(SCC#CCO)cnc2ccccc12,-1.73965590310595
CHEMBL4745275,0,N[C@H]1CCN[C@@](CCCCB(O)O)(C(=O)O)C1,-2.66140250523559
CHEMBL4747099,0,CCOC(=O)c1cnc(N)n2nc(-c3ccc(O)cc3)nc12,-1.87149005424574
CHEMBL4747486,0,CC12CCCN1Cc1[nH]c3cc(F)cc4c3c1C2=NNC4=O,-1.68228014350525
CHEMBL4750316,0,CC(O)c1nccn1Cc1cc(C#Cc2ccccc2)on1,-1.74193926584697
CHEMBL4752559,0,CC(C)c1ccc(-c2n[nH]c(=O)o2)cc1,-2.12469197361275
CHEMBL4754292,0,NCCCCCCN1CC[C@H]2COc3ccccc3[C@H]21,-3.08657733479543
CHEMBL4756057,0,Fc1ccc(CN2CCC3(CC2)NC(C2CC2)=NO3)cc1,-2.8562037196235
